battery_id,cycle_uid,capacity,discharge_capacity,voltage_area,internal_resistance,coulombic_efficiency,temp_rise,voltage_drop_rate,dvdq_mean,dvdq_std,cycle_number,SoH
B0005,5226,1.7993770651972192,1.8023123999303856,11989.106945658028,0.2822927910866213,2.0,14.37021457918933,-0.0002129289528631,0.4873910956998424,3.397803989169876,36,0.9692374130950108
B0005,5230,1.7884432335370462,1.7911338382526294,11950.882788286366,0.2822927910866213,2.0,14.309518758624671,-0.000210697073253,0.1869419016152974,1.3539186191612027,37,0.9633478867036308
B0005,5234,1.7829230484252725,1.788452292848102,11878.79780781186,0.0008718475566098,2.0,14.56117128104573,-0.0002141142224738,0.4291239077723408,3.0387820348129924,38,0.9603744299218226
B0005,5238,1.7730337158018288,1.7785540456090476,11847.052100114555,0.0006303520459502,2.0,14.533030810159808,-0.0002112614731159,0.34690015038226,2.789494909365378,39,0.9550475246530082
B0005,5242,1.773037755078937,1.7868391559393857,11805.352071032648,0.2822927910866213,2.0,14.9625397645524,-0.000217500986631,0.6364612575639442,7.752622364085845,40,0.9550497004162604
B0005,5246,1.7678721106662054,1.768157653381721,11812.746675356218,120.00607347010254,2.0,14.688133791771747,-0.0002153651317506,0.4760189206943903,5.069880569404894,41,0.9522672175646096
B0005,5250,1.762315070409309,1.7648265387304267,11781.014766520122,0.758639145404717,2.0,14.619817529533126,-0.0002158762998054,0.2471404144919955,2.1528884834606736,42,0.9492739086983168
B0005,5254,1.7676172924938447,1.7733436305792147,11820.10360308422,1.1989430752768422,2.0,14.512437052253588,-0.0002183510362289,0.4959285705747429,2.791164783085775,43,0.9521299593373236
B0005,5256,1.762668359743147,1.7601147505764203,11769.19643849753,0.8724554202256205,2.0,14.446743805244108,-0.0002177409236529,0.1864512278815584,1.298845191685995,44,0.949464208578551
B0005,5260,1.7517304870664143,1.757374978738392,11693.658780966123,0.2055602478942758,2.0,14.77141986808013,-0.0002174354278045,0.0904312338736337,0.5485566572010604,45,0.9435725054869608
B0005,5264,1.7418496047960008,1.744620397296994,11630.378106457822,117.32636904126494,2.0,14.636820142997838,-0.0002162649312825,0.1014230628356213,1.05369443613509,46,0.9382501520146928
B0005,5268,1.7360913511847138,1.7386201492030702,11586.791129643494,0.0,2.0,14.968103989604948,-0.0002192022024583,0.7082316949477983,7.553569421208778,47,0.9351484592444022
B0005,5270,1.7936240148573608,1.790722259788455,11851.1148330259,47.48630859998888,2.0,13.971474283998704,-0.0002200861699162,4.593022105428211,57.87670716236558,48,0.9661385230754256
B0005,5274,1.7831890223273277,1.7913113132907783,11860.966050968367,14.11699754406981,2.0,14.1893208710724,-0.0002169856220005,0.0533685511860369,0.69760824724755,49,0.960517697201241
B0005,5278,1.7673642076278957,1.7700880957637233,11751.5256866411,20.9922108566724,2.0,14.352750938616811,-0.0002165471935341,0.0960592260381607,0.7289417663448942,50,0.9519936347583844
B0005,5282,1.7570177850353066,1.7598278568883672,11668.24479319786,0.0,2.0,14.59308788329048,-0.0002210499962115,0.1385399566430802,0.8153956002032453,51,0.9464205172265512
B0005,5286,1.7468706179837907,1.7499511421068557,11635.655118017938,0.3100092789376522,2.0,14.583992702544728,-0.0002203658803059,0.1667007698677044,0.8823330002606498,52,0.9409547290193552
B0005,5290,1.7417172507457144,1.7446925959372892,11593.768364669637,0.6074959350892857,2.0,14.916816161989626,-0.0002240414179594,1.6612079408524316,20.58297801538149,53,0.9381788592880078
B0005,5294,1.7364225056478186,1.7362915909239185,11591.273235399332,0.1869116531725814,2.0,14.907795449799693,-0.0002237699712081,0.8273807863554561,9.875948121320535,54,0.9353268361401416
B0005,5298,1.7263217239235826,1.7265165338165631,11553.230796868658,0.1313736979128568,2.0,14.846410858502423,-0.0002231673495093,1.1652578338000663,13.426827234761888,55,0.92988603346571
B0005,5302,1.7158065389330133,1.7186369691168597,11523.995556711994,157.084296568961,2.0,14.870772818342672,-0.0002194417316994,0.2745343925666285,1.7661744596477984,56,0.9242220117908768
B0005,5306,1.710533351135192,1.7133480288301208,11478.939367464263,0.2822927910866213,2.0,14.99559080785681,-0.0002231178728477,0.6766754245182101,5.958132414520987,57,0.9213816005181208
B0005,5310,1.706014499648521,1.708639569656708,11481.039585663266,0.1169355747051377,2.0,15.18272393604056,-0.0002231912424621,0.2704747621856046,1.7280390971699326,58,0.9189475137389712
B0005,5314,1.7003110272642588,1.70019833789109,11448.198883548866,0.8557186562179329,2.0,14.887531313672792,-0.0002239753526766,0.5106427293589004,2.779241936081952,59,0.91587532896664
B0005,5318,1.6945798601797897,1.6943716802061903,11436.90536700908,0.2311199472919488,2.0,15.0296220455676,-0.000225370548306,0.1941748697141119,1.443867406548567,60,0.9127882263985314
B0005,5322,1.6849029086609286,1.687662783612273,11375.226175431018,35.007958491611376,2.0,14.964020866727513,-0.0002245134680137,0.7621027954763444,10.564147768384135,61,0.9075757205607076
B0005,5326,1.6744741591159715,1.6771092019617837,11373.86172597541,42.00251269806578,2.0,15.11516662982816,-0.0002197895539352,0.5227976300535081,5.789719868923843,62,0.9019582574806932
B0005,5330,1.6745692479879102,1.6772515523618836,11330.800320742905,0.2822927910866213,2.0,15.320418838082048,-0.0002262536892251,0.7050902515274194,6.330401099970004,63,0.9020094772578232
B0005,5334,1.663716375981405,1.6664402616930845,11304.481141911134,0.2822927910866213,2.0,14.680949392468833,-0.0002235342163014,0.4469798858829625,3.1129017356041397,64,0.8961635599169331
B0005,5336,1.659013868748246,1.661858949342098,11309.271593989532,0.1673954789716803,2.0,15.118650554275362,-0.0002234522255438,0.2412736362888102,1.548708277040219,65,0.8936305466681351
B0005,5340,1.6538540573335014,1.659490727290284,11261.384255857489,0.0,2.0,15.387670747790338,-0.0002267256487062,0.8359099272554382,9.272260960455432,66,0.8908512057704356
B0005,5344,1.642653782130131,1.64823264394314,11226.207163896515,0.2822927910866213,2.0,15.357516117801923,-0.0002224257393601,0.489988429134372,3.7066467951077593,67,0.8848181591266644
B0005,5348,1.6378578430223698,1.6407625632675602,11184.00318050602,32.6765026769922,2.0,15.470975282060667,-0.0002256206227663,0.7279889953168944,5.733277003181698,68,0.8822348186450749
B0005,5352,1.6327350407099108,1.632986173885845,11186.64066961734,0.7666744344484554,2.0,15.479585461421642,-0.0002238738039138,0.3871333714100726,3.3675280347249044,69,0.8794754127611388
B0005,5356,1.6277528915533617,1.6278078481877754,11145.588995385364,2.870307161594992,2.0,15.53059336201693,-0.0002282332508586,1.6550333199119844,12.644629511964244,70,0.8767917699307697
B0005,5360,1.622125485521159,1.624927719737965,11102.67157600139,0.2673691843068954,2.0,15.646825298645222,-0.0002294205538619,3.977188101003309,41.38558536640158,71,0.8737605584239755
B0005,5364,1.6113256603765849,1.614076274351381,11109.399502129094,0.3340883062260233,2.0,15.530598815157909,-0.0002217965859049,2.6259338732604096,28.49810822090693,72,0.8679432148624368
B0005,5368,1.6065631397488385,1.6065830593912298,11071.151509052132,0.0,2.0,15.659654187854656,-0.0002262969207736,0.6330649236191551,4.01192647851721,73,0.865377875300024
B0005,5372,1.6015142233917594,1.601822449072397,11031.112219058678,0.0,2.0,15.721449284438634,-0.000228093434565,0.4228289506781616,2.995988115259882,74,0.8626582682073706
B0005,5376,1.590369231400328,1.595911542366847,11006.458520326862,180.5594810041667,2.0,15.636341061271429,-0.0002212187812678,-0.0818157047182892,10.254404276514434,75,0.8566549999565575
B0005,5380,1.5857889968242211,1.5858569944247098,10993.89989537419,0.5429784159876806,2.0,15.755889915907437,-0.000224332685826,0.4119634649578093,2.764755989634576,76,0.8541878490754121
B0005,5384,1.5849430707374117,1.58796873149791,10980.573208124382,33.02422785455346,2.0,15.538056333201084,-0.0002262176284446,0.3626397869835525,3.0253002516682583,77,0.8537321895986371
B0005,5386,1.5955263892495937,1.5984457053584982,10998.368283732205,1.1936616209228694,2.0,15.368933837825796,-0.0002292889993764,0.4910702074061671,2.5677827792182097,78,0.8594329115068512
B0005,5390,1.5747301747801037,1.5749631073729622,10922.585923246108,0.2822927910866213,2.0,15.606757420264358,-0.0002237089978978,1.620637748475963,18.13408829125842,79,0.8482309964083233
B0005,5394,1.5649019950937946,1.5679549938516069,10884.532567865865,0.0,2.0,15.859606799435497,-0.0002231376010466,0.9110477028339582,5.268857165844636,80,0.8429370312695895
B0005,5398,1.5597659473370362,1.5626818266654003,10884.76656042668,0.0,2.0,15.954230974235012,-0.0002221494204206,0.7569394626890584,6.059380919699509,81,0.8401704907053152
B0005,5402,1.5594815668184234,1.5593425421577596,10872.805831238356,0.2822927910866213,2.0,16.054095683780297,-0.0002267307467388,1.055695561541832,8.102648944574696,82,0.8400173086716404
B0005,5406,1.55468935359061,1.5545947985787,10846.50578709157,0.0,2.0,15.777355515521691,-0.0002242508763255,0.4135604607805265,3.594797617994264,83,0.8374359751414074
B0005,5410,1.5488741079890418,1.5461772407316026,10835.518865660184,0.2442686032401325,2.0,15.907662330384,-0.0002273941256811,1.3622641559884738,8.930473968195292,84,0.8343035835418967
B0005,5414,1.538236598942558,1.5383482589516728,10768.90182572629,0.0,2.0,15.826652801690564,-0.0002257600759303,3.326605287072045,28.61752138599464,85,0.8285736718133293
B0005,5418,1.527914258251028,1.528271863398792,10731.458318005232,0.0,2.0,15.954254937496124,-0.0002202108057896,0.8989049727160882,6.049680030069289,86,0.8230135260370757
B0005,5422,1.5285252629756445,1.5311944057329028,10725.229780833672,0.4151401986995071,2.0,16.22438162361843,-0.0002277745658865,0.6642363613008877,3.800707444513548,87,0.8233426447360579
B0005,5426,1.522647325284378,1.528527961481745,10739.439890251955,0.0,2.0,16.010197903713696,-0.0002207976682374,0.9306989792403464,8.220391837278243,88,0.8201764839394089
B0005,5430,1.5174859938489869,1.5205978310704111,10704.838614078686,0.1533375537608673,2.0,16.000714537246417,-0.0002200546528388,0.7130351248102047,5.837340143369021,89,0.8173963242800902
B0005,5433,1.605818899130659,1.606090395519893,11192.19125061167,0.2822927910866213,2.0,15.984518757535913,-0.0002264297331707,0.8813639359310594,6.62100164761956,90,0.8649769888680269
B0005,5436,1.5638491446744425,1.566981190365803,10845.294183491107,0.4400964792816616,2.0,15.805869620507847,-0.0002345582781049,0.2806633090981275,1.448948940977484,91,0.8423699116610505
B0005,5440,1.5480915247767786,1.553600056658978,10807.415754199068,0.0007165646694876,2.0,15.83625204877994,-0.0002303202430513,0.2521008705411134,1.3540631187569565,92,0.8338820438085877
B0005,5444,1.5323755631868592,1.5354532295968568,10782.295348555082,0.4318504124089882,2.0,15.786648035540566,-0.0002215565106069,0.5898271976926474,4.324162238213669,93,0.8254166152720489
B0005,5448,1.5269528268489705,1.5273598992337225,10726.096226009313,0.252398249465499,2.0,16.034013758102205,-0.0002284546001191,0.5193621683623967,2.79221962090008,94,0.8224956494324318
B0005,5452,1.5169573017136326,1.5199763075992612,10698.003971095091,0.7896084209203575,2.0,16.03829558806815,-0.0002239357018202,1.0002597112808411,8.97469147510464,95,0.817111543392579
B0005,5456,1.511897596014269,1.5151162567163945,10659.118097298697,42.75303469675333,2.0,16.114170174548434,-0.0002253587824299,0.3651903747046776,2.585619300606206,96,0.8143861246029738
B0005,5460,1.5065638960681105,1.5069925475640369,10661.26977305315,0.0710905386690523,2.0,16.104541751657766,-0.0002230845980482,0.3672293397641372,2.4174001233774214,97,0.8115131183620761
B0005,5464,1.5015453526671363,1.5045239508927848,10619.422159786243,0.6819206002821798,2.0,16.17603498891534,-0.0002265035628611,2.5505381184703597,29.916133904577045,98,0.8088098717121405
B0005,5468,1.4908444050400238,1.493612393727643,10594.890406092443,21.857245637014,2.0,16.08822821247103,-0.0002187964828103,0.423531072742753,3.0550336559495186,99,0.8030457886878685
B0005,5472,1.485868384561201,1.4833245482918351,10597.617274227625,50.22337939319253,2.0,16.075180635911064,-0.0002172388276228,0.2546866609897709,1.42534927056479,100,0.8003654470798279
B0005,5476,1.480413677976106,1.483242911703034,10557.05041025018,0.4969909303883765,2.0,16.172690974475017,-0.0002191105387174,1.3368715967152336,10.432144542063591,101,0.7974272604140162
B0005,5480,1.4752095869031632,1.478111626048806,10521.905506501058,0.4185933292216807,2.0,16.200476804496205,-0.0002197272326629,0.3348698060490879,1.6646941968394924,102,0.7946240682056632
B0005,5484,1.4859035988304024,1.4862456196586242,10541.279886007636,0.4074590500292728,2.0,16.249829217416593,-0.0002258521182063,0.6856968544678796,4.926920851184192,103,0.800384415303801
B0005,5487,1.4960918298136696,1.4991930314461606,10594.762023936204,0.2395547445123342,2.0,15.950679075004995,-0.0002284234934897,0.2270075575415934,1.089123568004122,104,0.8058723226653156
B0005,5491,1.4808005946928984,1.4836583409472397,10512.06240046607,0.2501639956379914,2.0,16.155240265711747,-0.0002289199280089,0.5759309927439602,3.279572642957384,105,0.7976356737393389
B0005,5495,1.4697543268466824,1.4727036656262296,10484.1154434059,0.0007815157686894,2.0,16.16183503433765,-0.0002231050714741,0.8373536344087975,5.3909430341593945,106,0.7916855834115801
B0005,5499,1.4539012274845928,1.4566784471012555,10368.121909931497,2.847824501845357,2.0,16.250618473737948,-0.0002238509318591,2.172169819429125,17.75439594942217,107,0.7831462853887026
B0005,5503,1.454146206723569,1.456966061271269,10440.989240878256,0.2930141614930677,2.0,16.315984698207895,-0.0002173511617859,0.854588070101062,5.258657755874965,108,0.7832782438583529
B0005,5507,1.455023751906683,1.4550314207475024,10403.062160397993,104.82036434570269,2.0,16.35810597845816,-0.0002243641090611,0.4656923624557755,4.687235929310215,109,0.7837509350133122
B0005,5511,1.449042163761236,1.4518366463592267,10405.579980122711,1027.130495661586,2.0,16.34813032962434,-0.0002217373005757,0.0483567342423599,12.516512591202318,110,0.7805289427291895
B0005,5515,1.4386709371480566,1.4411331100358873,10379.307624965666,0.2822927910866213,2.0,16.264047929098393,-0.0002152071364523,1.1801857158298883,7.068651640831891,111,0.7749424644709049
B0005,5519,1.433445432156979,1.444530263270541,10337.844305724702,0.2822927910866213,2.0,16.385090063420744,-0.0002159226002444,0.3431352572672045,1.732092625717326,112,0.7721277376203589
B0005,5523,1.4333958900838095,1.4335079786231053,10333.264928907529,0.2341270936134926,2.0,16.474277928646178,-0.0002194324254084,0.3548641260372456,2.283453362557652,113,0.7721010517012334
B0005,5527,1.42806487344776,1.4311431248760578,10339.178478904909,79.97570572495268,2.0,16.333572416135485,-0.0002150022933478,4.514068928795646,46.94085798098577,114,0.7692294908297355
B0005,5531,1.4229203181741186,1.4258337652649828,10303.122220127689,0.4005715823248532,2.0,16.35504081899435,-0.0002158186108475,0.7420432980677852,5.564612444455881,115,0.7664583676775117
B0005,5535,1.417429032731308,1.422904658135005,10262.459340326595,0.0005166097859549,2.0,16.43792865465601,-0.0002170873687012,0.656264736204964,4.310498245356736,116,0.7635004777498813
B0005,5539,1.412409228794446,1.4179433529099623,10222.725885846208,0.0,2.0,16.581995687465167,-0.0002173327284815,0.408382633529832,2.001754387769767,117,0.7607965521102183
B0005,5543,1.412578792940193,1.4154049964971247,10216.911325269026,0.2604953259593872,2.0,16.626489690750258,-0.000220923206946,0.5007034755045126,3.788980316451121,118,0.7608878881159706
B0005,5547,1.4075983731469897,1.4103518927617875,10237.959897583729,0.5429391532339594,2.0,16.42538348162702,-0.0002161181500034,0.321438456782286,1.361714131214949,119,0.7582051768100097
B0005,5551,1.4333920485221476,1.4338059102872582,10289.555237885652,1.2530701622233946,2.0,16.01011809255472,-0.0002235749718737,0.3667443901350415,1.8719002963064173,120,0.7720989824377315
B0005,5553,1.4382550176792908,1.4438234322062464,10338.310489578716,0.103832079629087,2.0,16.130416435129057,-0.0002246563420248,0.3924063662956844,2.377743667071247,121,0.7747184287655713
B0005,5557,1.4173547174485526,1.4201400895562115,10270.53666628592,0.2822927910866213,2.0,16.138546219451303,-0.0002165332078236,0.3463534077064682,2.2504518351319445,122,0.7634604477007024
B0005,5561,1.406981663677643,1.4125633001489288,10232.313122568688,0.1491475483209277,2.0,16.318801182774273,-0.0002137690103938,0.2721777113294777,1.2867184761834527,123,0.757872985240904
B0005,5565,1.4012037783587623,1.406986597186905,10187.203266176572,0.000662339986741,2.0,16.481748907587207,-0.000213648390098,0.2874910580364048,1.5796115558305697,124,0.7547607178190571
B0005,5569,1.3967008232726328,1.3994873461826969,10187.880830427874,0.5234313726161383,2.0,16.536440254271152,-0.0002137530887896,4.825221818140125,50.22893813608249,125,0.7523351936621818
B0005,5573,1.391284788852726,1.3916131132024632,10119.366832834792,0.1394063659523189,2.0,16.564718984299457,-0.0002148543557379,0.4671067796135243,3.5168782025973626,126,0.749417837821699
B0005,5577,1.3862287677978349,1.3864015614305265,10117.54413358144,2468.1593356738263,2.0,16.617226929254592,-0.000211341194572,1.38272340781167,11.664604212792682,127,0.7466944037718939
B0005,5581,1.3804366761974138,1.3832480679849246,10114.189361222228,0.0,2.0,16.626935357218827,-0.000208642474179,1.065642886188233,6.581168794582703,128,0.7435744841131501
B0005,5585,1.3752364150256224,1.3782288895652446,10080.502095336658,0.724505341750192,2.0,16.631867304783004,-0.0002100512557813,0.9023321510652862,5.5775801354436165,129,0.740773354887346
B0005,5589,1.3705128024895008,1.3760403622821893,10041.422798620097,0.2780058652003468,2.0,16.725445225337303,-0.0002122899254408,0.4910730036881017,2.7853680381662977,130,0.7382289732324249
B0005,5593,1.37050855662704,1.3735266635715964,10032.413234300788,28.886864542276907,2.0,16.797668142189874,-0.0002136233863071,13.45090904147539,160.40083249883466,131,0.7382266861916331
B0005,5597,1.3647355108681518,1.367647487113573,10033.283736646445,0.1454336238939977,2.0,16.80616922046252,-0.0002097409108726,16.46134762260876,163.36489663360575,132,0.7351170256067291
B0005,5601,1.375392016895762,1.378347477695246,10075.854754255,0.4010515763923993,2.0,16.400860856474477,-0.0002118715328291,0.5245167463544986,3.106229441424213,133,0.7408571700903982
B0005,5603,1.3861115151535393,1.386153894427024,10128.326912677923,0.4227676312948226,2.0,16.389136047076708,-0.0002148208508215,0.831023825429555,5.509409740915634,134,0.746631245442362
B0005,5605,1.369850003583894,1.3726460341903446,10086.94621747566,0.525192172263207,2.0,16.588301804379274,-0.0002078258699085,0.3602232399953511,1.5413643309035625,135,0.7378719555127385
B0005,5609,1.3647827949260758,1.3648002675356457,10036.368224523174,0.7340340997410147,2.0,16.826541333136333,-0.0002114638408814,2.820240683032271,27.548757378854027,136,0.7351424952422321
B0005,5613,1.3543220466259964,1.3546030025694646,10009.21878836506,0.2822927910866213,2.0,16.836512039376533,-0.0002032208634823,1.6827775829640117,14.02650943365045,137,0.7295077959801873
B0005,5617,1.3546417018378962,1.3576800946731262,10011.388338588094,0.103796341479187,2.0,16.86411154086126,-0.0002062255189778,0.4513650218882041,2.012206071231361,138,0.7296799787853684
B0005,5621,1.354703921319241,1.3604753412263026,10003.74615926464,0.2822927910866213,2.0,16.804853615121868,-0.0002098551712101,8.213427356954723,97.02041175011406,139,0.7297134934112404
B0005,5625,1.349314997503458,1.352035321921492,9963.75729559753,105.99270314133148,2.0,16.87967510910264,-0.0002083459765712,-14.320946042207003,189.62344221642505,140,0.7268107407422197
B0005,5629,1.3441891937970554,1.344455640139486,9923.47509323455,0.2822927910866213,2.0,16.995276489983507,-0.000210255163022,4.041282209456958,37.38819246457984,141,0.7240497181525037
B0005,5633,1.3389913790695755,1.341941286404825,9924.193755428838,0.5418575254120835,2.0,17.06703993798398,-0.0002052118824293,0.6364798656390297,4.616885164756921,142,0.7212499067079483
B0005,5637,1.3389145230206971,1.344547421205372,9922.919942343498,0.0005601213103531,2.0,17.107024954305132,-0.000206487862524,0.6594159039240907,3.001156320036144,143,0.7212085080709221
B0005,5641,1.3340066759761655,1.3398171492699738,9901.43887921844,0.1095936606718164,2.0,16.945504919263865,-0.0002031412404191,1.6873243069490564,14.543103633285677,144,0.7185648881952922
B0005,5645,1.3286444309174914,1.3285697377439314,9895.210409257154,0.2822927910866213,2.0,17.04263381440642,-0.0002019406414138,0.754061692859605,4.679422503248089,145,0.7156765060826297
B0005,5649,1.323170899227622,1.3206047567405603,9856.18295738118,0.2822927910866213,2.0,17.146061501310335,-0.0001990518367124,0.7417350121746974,4.548668052596145,146,0.712728179243196
B0005,5653,1.3181691588445197,1.3212064312818697,9861.099668861456,0.1945223916266097,2.0,17.230767232558478,-0.0001945107106447,0.2672590369682276,1.139642166392674,147,0.7100339835664495
B0005,5657,1.3184664436640334,1.3217059050222524,9868.647817372388,0.0,2.0,17.188428942368493,-0.0001956742681,0.3258552855231485,1.7743887988799434,148,0.7101941165230105
B0005,5661,1.318293040102702,1.323829972127853,9822.064824605364,0.1106924315753346,2.0,17.178859234884563,-0.000201370202413,0.2934169792562304,1.465405663761635,149,0.7101007124097442
B0005,5665,1.323872422244268,1.3267322290076649,9850.595609226726,0.3277226634726425,2.0,17.074514409785763,-0.0001980368681655,0.507248058723368,2.477323723074857,150,0.7131060557689289
B0005,5668,1.3601216766554785,1.3575398775472598,9964.645546237289,0.2822927910866213,2.0,16.811456161135776,-0.0002149223355728,0.5640758679424746,2.8027423635141138,151,0.7326317762261327
B0005,5672,1.3395306867947354,1.342341621517892,9899.593498213542,0.1893035500910621,2.0,16.854845880447176,-0.0002081031648405,0.5971707203258011,2.8091043592681806,152,0.7215404057003532
B0005,5676,1.3290286565120697,1.3344792669215713,9871.473917893847,0.2822927910866213,2.0,16.883295227709333,-0.0002022676429472,0.378963351088415,1.6586876702867972,153,0.7158834698305494
